Date,Gold_USD_per_oz,Open,Volume
2017-05-09,1214.30005,1226.09998,55.0
2017-05-10,1217.30005,1219.80005,23.0
2017-05-11,1222.69995,1218.5,13.0
2017-05-12,1226.19995,1228.0,29.0
2017-05-15,1228.59998,1227.5,13.0
2017-05-16,1235.0,1230.40002,20.0
2017-05-17,1257.5,1241.0,26.0
2017-05-18,1251.69995,1254.80005,43.0
2017-05-19,1252.69995,1252.69995,14.0
2017-05-22,1260.69995,1251.69995,14.0
2017-05-23,1254.80005,1261.5,20.0
2017-05-24,1252.40002,1251.90002,14.0
2017-05-25,1255.80005,1257.09998,11.0
2017-05-26,1267.59998,1267.59998,271457.0
2017-05-30,1262.09998,1267.40002,129819.0
2017-05-31,1272.0,1262.40002,2712.0
2017-06-01,1267.0,1268.0,825.0
2017-06-02,1276.80005,1265.19995,1732.0
2017-06-05,1279.30005,1279.19995,433.0
2017-06-06,1294.40002,1279.40002,942.0
2017-06-07,1290.09998,1291.59998,641.0
2017-06-08,1276.30005,1285.40002,319.0
2017-06-09,1268.5,1277.90002,467.0
2017-06-12,1266.09998,1266.40002,255.0
2017-06-13,1265.80005,1264.09998,150.0
2017-06-14,1272.80005,1269.40002,336.0
2017-06-15,1252.19995,1263.19995,743.0
2017-06-16,1254.0,1252.80005,34.0
2017-06-19,1244.19995,1252.09998,108.0
2017-06-20,1241.0,1242.19995,75.0
2017-06-21,1243.40002,1244.09998,205.0
2017-06-22,1247.59998,1251.0,156.0
2017-06-23,1256.19995,1250.0,269.0
2017-06-26,1246.30005,1260.19995,194.0
2017-06-27,1246.40002,1251.59998,111.0
2017-06-28,1248.0,1248.5,370.0
2017-06-29,1244.19995,1248.19995,540.0
2017-06-30,1240.69995,1243.69995,43.0
2017-07-03,1217.90002,1236.0,33.0
2017-07-05,1220.40002,1222.5,40.0
2017-07-06,1222.19995,1225.09998,5.0
2017-07-07,1208.59998,1219.09998,116.0
2017-07-10,1212.09998,1211.40002,28.0
2017-07-11,1213.59998,1208.69995,12.0
2017-07-12,1218.09998,1218.30005,7.0
2017-07-13,1216.30005,1221.40002,7.0
2017-07-14,1226.59998,1214.90002,23.0
2017-07-17,1232.80005,1229.90002,7.0
2017-07-18,1241.09998,1236.19995,29.0
2017-07-19,1241.19995,1240.40002,3.0
2017-07-20,1244.80005,1236.59998,5.0
2017-07-21,1254.30005,1250.69995,16.0
2017-07-24,1253.90002,1256.0,8.0
2017-07-25,1251.69995,1252.69995,18.0
2017-07-26,1249.0,1244.80005,7.0
2017-07-27,1259.59998,1259.59998,220309.0
2017-07-28,1268.40002,1258.40002,64180.0
2017-07-31,1266.59998,1268.90002,7780.0
2017-08-01,1272.59998,1268.40002,1061.0
2017-08-02,1271.80005,1268.5,393.0
2017-08-03,1267.80005,1265.90002,878.0
2017-08-04,1258.30005,1269.0,521.0
2017-08-07,1258.19995,1258.69995,260.0
2017-08-08,1256.40002,1256.90002,555.0
2017-08-09,1273.0,1260.19995,574.0
2017-08-10,1283.69995,1276.59998,608.0
2017-08-11,1287.69995,1286.30005,139.0
2017-08-14,1284.19995,1288.40002,338.0
2017-08-15,1273.69995,1280.5,188.0
2017-08-16,1276.90002,1271.30005,110.0
2017-08-17,1286.40002,1283.80005,43.0
2017-08-18,1285.69995,1288.59998,358.0
2017-08-21,1290.80005,1285.19995,18.0
2017-08-22,1285.09998,1287.19995,100.0
2017-08-23,1288.90002,1289.40002,250.0
2017-08-24,1286.5,1288.69995,550.0
2017-08-25,1292.5,1285.40002,280.0
2017-08-28,1309.69995,1293.5,145.0
2017-08-29,1313.09998,1318.80005,1178.0
2017-08-30,1308.09998,1308.19995,1178.0
2017-08-31,1316.19995,1306.59998,373.0
2017-09-01,1324.5,1320.19995,313.0
2017-09-05,1339.19995,1335.19995,39.0
2017-09-06,1333.90002,1340.0,20.0
2017-09-07,1345.09998,1336.40002,26.0
2017-09-08,1346.0,1351.0,37.0
2017-09-11,1331.0,1331.0,9.0
2017-09-12,1328.0,1327.0,15.0
2017-09-13,1323.40002,1323.40002,16.0
2017-09-14,1324.69995,1319.59998,316.0
2017-09-15,1320.40002,1320.59998,15.0
2017-09-18,1306.30005,1309.80005,129.0
2017-09-19,1306.19995,1307.90002,20.0
2017-09-20,1312.0,1312.0,12.0
2017-09-21,1290.59998,1299.09998,336.0
2017-09-22,1293.30005,1295.0,209.0
2017-09-25,1306.80005,1293.09998,51.0
2017-09-26,1297.0,1304.5,39.0
2017-09-27,1283.40002,1283.40002,19488.0
2017-09-28,1285.5,1283.09998,5226.0
2017-09-29,1281.5,1284.19995,492.0
2017-10-02,1272.69995,1275.0,136.0
2017-10-03,1271.5,1269.69995,192.0
2017-10-04,1273.69995,1273.80005,218.0
2017-10-05,1269.90002,1277.80005,36.0
2017-10-06,1271.59998,1267.59998,46.0
2017-10-09,1281.80005,1280.59998,19.0
2017-10-10,1290.59998,1282.59998,18.0
2017-10-11,1285.80005,1287.30005,21.0
2017-10-12,1293.30005,1291.5,14.0
2017-10-13,1301.5,1293.30005,74.0
2017-10-16,1299.90002,1302.0,173.0
2017-10-17,1283.0,1295.09998,571.0
2017-10-18,1279.90002,1279.90002,163.0
2017-10-19,1286.90002,1286.40002,134.0
2017-10-20,1277.40002,1279.59998,304.0
2017-10-23,1277.69995,1274.69995,115.0
2017-10-24,1275.0,1275.5,111.0
2017-10-25,1275.40002,1269.90002,105.0
2017-10-26,1266.30005,1273.5,39.0
2017-10-27,1268.5,1268.40002,567.0
2017-10-30,1274.09998,1270.0,222.0
2017-10-31,1267.0,1273.09998,235.0
2017-11-01,1274.09998,1272.19995,78.0
2017-11-02,1274.90002,1274.90002,70.0
2017-11-03,1266.5,1265.30005,75.0
2017-11-06,1279.40002,1269.0,128.0
2017-11-07,1273.69995,1276.80005,11.0
2017-11-08,1281.59998,1275.90002,15.0
2017-11-09,1285.59998,1279.69995,18.0
2017-11-10,1272.40002,1283.5,10.0
2017-11-13,1277.30005,1277.30005,3.0
2017-11-14,1281.5,1276.90002,4.0
2017-11-15,1276.5,1281.40002,13.0
2017-11-16,1277.40002,1277.5,43.0
2017-11-17,1295.80005,1288.30005,1.0
2017-11-20,1274.59998,1274.59998,1.0
2017-11-21,1281.09998,1281.09998,4.0
2017-11-22,1291.59998,1284.69995,4.0
2017-11-24,1286.69995,1286.69995,0.0
2017-11-27,1293.80005,1293.80005,1.0
2017-11-28,1294.69995,1294.69995,275442.0
2017-11-29,1282.09998,1293.40002,47244.0
2017-11-30,1273.19995,1283.09998,3049.0
2017-12-01,1278.80005,1274.09998,823.0
2017-12-04,1274.30005,1272.5,850.0
2017-12-05,1261.59998,1275.40002,1499.0
2017-12-06,1262.80005,1264.90002,373.0
2017-12-07,1249.80005,1262.30005,358.0
2017-12-08,1245.19995,1246.30005,157.0
2017-12-11,1243.69995,1248.40002,146.0
2017-12-12,1238.5,1241.30005,692.0
2017-12-13,1245.40002,1241.90002,349.0
2017-12-14,1253.80005,1252.90002,139.0
2017-12-15,1254.30005,1253.09998,578.0
2017-12-18,1262.19995,1256.19995,45.0
2017-12-19,1260.69995,1261.09998,329.0
2017-12-20,1266.09998,1261.30005,63.0
2017-12-21,1267.30005,1266.40002,226.0
2017-12-22,1275.40002,1266.30005,119.0
2017-12-26,1284.09998,1282.40002,84.0
2017-12-27,1287.0,1284.0,456.0
2017-12-28,1294.09998,1288.19995,245.0
2017-12-29,1306.30005,1294.19995,65.0
2018-01-02,1313.69995,1302.30005,68.0
2018-01-03,1316.19995,1320.0,42.0
2018-01-04,1319.40002,1319.40002,2.0
2018-01-05,1320.30005,1320.30005,1.0
2018-01-08,1318.59998,1319.90002,41.0
2018-01-09,1311.69995,1309.59998,16.0
2018-01-10,1317.40002,1320.30005,70.0
2018-01-11,1320.59998,1317.09998,9.0
2018-01-12,1333.40002,1327.80005,14.0
2018-01-16,1335.40002,1331.09998,13.0
2018-01-17,1338.0,1334.40002,27.0
2018-01-18,1326.0,1328.90002,211.0
2018-01-19,1331.90002,1330.09998,50.0
2018-01-22,1330.90002,1328.40002,162.0
2018-01-23,1335.69995,1335.80005,47.0
2018-01-24,1355.90002,1355.90002,18.0
2018-01-25,1362.40002,1356.30005,4.0
2018-01-26,1351.59998,1351.59998,280546.0
2018-01-30,1335.40002,1338.69995,52100.0
2018-01-31,1339.0,1337.5,4881.0
2018-02-01,1344.30005,1343.80005,1680.0
2018-02-02,1333.69995,1348.5,2841.0
2018-02-05,1333.0,1331.09998,641.0
2018-02-06,1326.09998,1338.19995,529.0
2018-02-07,1311.59998,1325.40002,491.0
2018-02-08,1316.90002,1317.09998,459.0
2018-02-09,1313.09998,1320.90002,451.0
2018-02-12,1324.19995,1323.80005,140.0
2018-02-13,1328.09998,1324.5,71.0
2018-02-14,1355.5,1332.80005,400.0
2018-02-15,1352.09998,1352.0,111.0
2018-02-16,1353.19995,1354.0,110.0
2018-02-20,1328.80005,1348.40002,283.0
2018-02-21,1330.0,1326.80005,119.0
2018-02-22,1330.59998,1322.0,70.0
2018-02-23,1328.19995,1328.0,427.0
2018-02-26,1330.69995,1335.0,652.0
2018-02-27,1315.5,1331.69995,710.0
2018-02-28,1315.5,1315.40002,58.0
2018-03-01,1302.90002,1310.40002,43.0
2018-03-02,1321.09998,1314.30005,155.0
2018-03-05,1318.09998,1323.5,18.0
2018-03-06,1333.59998,1321.59998,18.0
2018-03-07,1326.0,1338.09998,27.0
2018-03-08,1319.90002,1324.80005,62.0
2018-03-09,1322.40002,1316.80005,88.0
2018-03-12,1319.40002,1319.40002,0.0
2018-03-13,1325.90002,1325.90002,13.0
2018-03-14,1324.40002,1322.19995,19.0
2018-03-15,1316.80005,1316.80005,0.0
2018-03-16,1311.30005,1310.09998,34.0
2018-03-19,1316.80005,1309.40002,6.0
2018-03-20,1311.09998,1311.09998,4.0
2018-03-21,1320.69995,1312.40002,34.0
2018-03-22,1326.59998,1326.59998,0.0
2018-03-23,1349.30005,1343.19995,8.0
2018-03-26,1354.40002,1348.5,10.0
2018-03-27,1341.30005,1341.0,290889.0
2018-03-28,1324.19995,1345.0,59284.0
2018-03-29,1322.80005,1324.0,5585.0
2018-04-02,1342.09998,1327.0,649.0
2018-04-03,1332.80005,1340.40002,702.0
2018-04-04,1335.80005,1331.80005,718.0
2018-04-05,1324.30005,1333.5,258.0
2018-04-06,1331.90002,1326.5,348.0
2018-04-09,1336.30005,1333.0,290.0
2018-04-10,1342.0,1335.19995,105.0
2018-04-11,1356.5,1340.09998,118.0
2018-04-12,1338.40002,1351.19995,34.0
2018-04-13,1344.80005,1335.90002,67.0
2018-04-16,1347.5,1341.0,60.0
2018-04-17,1347.19995,1348.0,409.0
2018-04-18,1351.19995,1343.5,45.0
2018-04-19,1346.80005,1348.59998,387.0
2018-04-20,1336.69995,1342.5,310.0
2018-04-23,1322.5,1334.0,68.0
2018-04-24,1331.40002,1326.40002,28.0
2018-04-25,1321.19995,1324.0,278.0
2018-04-26,1316.30005,1315.69995,569.0
2018-04-27,1320.30005,1315.30005,622.0
2018-04-30,1316.19995,1309.59998,49.0
2018-05-01,1303.80005,1313.19995,28.0
2018-05-02,1302.59998,1309.0,23.0
2018-05-03,1310.69995,1310.69995,4.0
2018-05-04,1312.69995,1312.69995,0.0
2018-05-07,1312.19995,1310.59998,4.0
2018-05-08,1312.0,1310.09998,337.0
2018-05-09,1311.30005,1311.30005,70.0
2018-05-10,1320.80005,1312.19995,8.0
2018-05-11,1319.0,1319.0,3.0
2018-05-14,1316.5,1319.90002,4.0
2018-05-15,1288.90002,1304.59998,8.0
2018-05-16,1290.19995,1290.90002,26.0
2018-05-17,1288.19995,1291.30005,2.0
2018-05-18,1290.19995,1285.19995,2.0
2018-05-21,1290.19995,1287.40002,52.0
2018-05-22,1291.69995,1291.69995,50.0
2018-05-23,1289.30005,1289.30005,10.0
2018-05-24,1303.69995,1303.69995,0.0
2018-05-25,1303.30005,1303.30005,1.0
2018-05-29,1298.69995,1298.69995,386334.0
2018-05-30,1301.5,1298.0,50845.0
2018-05-31,1300.09998,1301.0,4082.0
2018-06-01,1294.80005,1298.59998,663.0
2018-06-04,1293.09998,1293.90002,144.0
2018-06-05,1297.5,1292.09998,357.0
2018-06-06,1297.09998,1296.09998,373.0
2018-06-07,1298.69995,1298.40002,79.0
2018-06-08,1298.09998,1295.30005,650.0
2018-06-11,1298.90002,1299.30005,71.0
2018-06-12,1295.09998,1297.80005,153.0
2018-06-13,1296.90002,1294.0,135.0
2018-06-14,1304.0,1297.19995,42.0
2018-06-15,1274.59998,1297.19995,589.0
2018-06-18,1276.19995,1280.69995,35.0
2018-06-19,1275.59998,1278.69995,34.0
2018-06-20,1271.19995,1274.40002,7.0
2018-06-21,1267.19995,1262.69995,46.0
2018-06-22,1267.40002,1268.09998,74.0
2018-06-25,1265.59998,1270.59998,37.0
2018-06-26,1256.59998,1267.19995,89.0
2018-06-27,1252.80005,1255.5,1162.0
2018-06-28,1247.80005,1251.69995,378.0
2018-06-29,1251.30005,1250.30005,48.0
2018-07-02,1239.80005,1249.90002,29.0
2018-07-03,1251.59998,1238.09998,36.0
2018-07-05,1257.30005,1255.5,9.0
2018-07-06,1254.30005,1255.5,7.0
2018-07-09,1258.09998,1258.19995,37.0
2018-07-10,1253.80005,1256.19995,65.0
2018-07-11,1242.80005,1253.19995,30.0
2018-07-12,1245.0,1240.90002,7.0
2018-07-13,1239.59998,1244.69995,2.0
2018-07-16,1238.09998,1242.69995,2.0
2018-07-17,1225.69995,1225.69995,0.0
2018-07-18,1226.30005,1226.69995,67.0
2018-07-19,1222.40002,1227.19995,33.0
2018-07-20,1229.5,1229.5,0.0
2018-07-23,1224.0,1222.0,1.0
2018-07-24,1223.90002,1223.90002,0.0
2018-07-25,1231.40002,1231.40002,0.0
2018-07-26,1225.30005,1227.80005,1.0
2018-07-27,1222.59998,1222.59998,254428.0
2018-07-30,1221.30005,1222.5,62239.0
2018-07-31,1223.69995,1220.40002,2722.0
2018-08-01,1217.90002,1222.90002,1026.0
2018-08-02,1210.59998,1214.69995,411.0
2018-08-03,1214.19995,1206.5,784.0
2018-08-06,1208.59998,1214.40002,297.0
2018-08-07,1209.59998,1207.80005,715.0
2018-08-08,1212.59998,1212.0,209.0
2018-08-09,1211.90002,1214.5,44.0
2018-08-10,1211.09998,1212.5,75.0
2018-08-13,1191.30005,1207.0,78.0
2018-08-14,1193.0,1193.09998,92.0
2018-08-15,1177.5,1187.80005,71.0
2018-08-16,1176.19995,1173.19995,123.0
2018-08-17,1176.5,1174.69995,66.0
2018-08-20,1186.80005,1184.80005,68.0
2018-08-21,1192.59998,1189.80005,22.0
2018-08-22,1196.30005,1194.69995,17.0
2018-08-23,1187.0,1189.30005,95.0
2018-08-24,1206.30005,1185.30005,12.0
2018-08-27,1209.0,1210.30005,154.0
2018-08-28,1207.40002,1209.69995,136.0
2018-08-29,1204.5,1205.19995,817.0
2018-08-30,1197.69995,1205.40002,493.0
2018-08-31,1200.30005,1207.09998,191.0
2018-09-04,1192.69995,1193.80005,26.0
2018-09-05,1194.90002,1192.5,21.0
2018-09-06,1197.90002,1202.0,7.0
2018-09-07,1193.59998,1198.30005,29.0
2018-09-10,1193.0,1193.0,11.0
2018-09-11,1195.40002,1190.40002,21.0
2018-09-12,1204.69995,1205.0,37.0
2018-09-13,1202.0,1203.40002,22.0
2018-09-14,1195.0,1195.0,1.0
2018-09-17,1199.69995,1199.69995,0.0
2018-09-18,1196.80005,1198.69995,2.0
2018-09-19,1202.19995,1202.19995,0.0
2018-09-20,1206.19995,1206.19995,0.0
2018-09-21,1196.19995,1196.19995,0.0
2018-09-24,1199.30005,1199.30005,0.0
2018-09-25,1200.0,1202.09998,21.0
2018-09-26,1194.0,1194.0,17857.0
2018-09-27,1182.30005,1194.59998,4947.0
2018-09-28,1191.5,1181.69995,404.0
2018-10-01,1187.09998,1191.59998,180.0
2018-10-02,1202.40002,1193.0,451.0
2018-10-03,1198.30005,1202.59998,76.0
2018-10-04,1197.19995,1199.30005,496.0
2018-10-05,1201.19995,1197.09998,34.0
2018-10-08,1184.40002,1201.0,250.0
2018-10-09,1187.19995,1185.59998,9.0
2018-10-10,1189.30005,1189.30005,1078.0
2018-10-11,1223.5,1198.09998,126.0
2018-10-12,1218.09998,1221.59998,122.0
2018-10-15,1226.40002,1222.40002,136.0
2018-10-16,1227.30005,1227.09998,426.0
2018-10-17,1223.69995,1225.90002,1.0
2018-10-18,1226.5,1226.5,165.0
2018-10-19,1225.30005,1225.30005,55.0
2018-10-22,1221.19995,1224.5,18.0
2018-10-23,1233.40002,1224.80005,33.0
2018-10-24,1227.80005,1231.59998,36.0
2018-10-25,1229.09998,1238.59998,7.0
2018-10-26,1232.5,1234.30005,20.0
2018-10-29,1224.5,1224.5,214.0
2018-10-30,1222.59998,1227.69995,72.0
2018-10-31,1212.30005,1216.0,121.0
2018-11-01,1236.0,1215.40002,14.0
2018-11-02,1230.90002,1233.30005,18.0
2018-11-05,1229.80005,1230.59998,15.0
2018-11-06,1223.80005,1230.69995,4.0
2018-11-07,1226.19995,1228.59998,1.0
2018-11-08,1222.90002,1222.90002,2.0
2018-11-09,1206.40002,1207.90002,14.0
2018-11-12,1201.30005,1201.59998,1.0
2018-11-13,1199.19995,1196.30005,5.0
2018-11-14,1207.90002,1207.90002,0.0
2018-11-15,1212.80005,1212.80005,0.0
2018-11-16,1220.80005,1216.69995,5.0
2018-11-19,1223.09998,1223.09998,0.0
2018-11-20,1219.0,1225.30005,12.0
2018-11-21,1225.80005,1225.80005,0.0
2018-11-23,1221.0,1224.80005,1.0
2018-11-26,1220.19995,1220.19995,2.0
2018-11-27,1211.19995,1221.90002,5.0
2018-11-28,1221.40002,1211.5,247168.0
2018-11-29,1224.09998,1221.0,55478.0
2018-11-30,1220.19995,1224.09998,2060.0
2018-12-03,1233.90002,1222.5,751.0
2018-12-04,1241.09998,1231.0,474.0
2018-12-06,1238.09998,1237.5,434.0
2018-12-07,1246.80005,1238.30005,211.0
2018-12-10,1243.69995,1249.59998,131.0
2018-12-11,1241.90002,1245.80005,117.0
2018-12-12,1244.40002,1245.30005,84.0
2018-12-13,1242.69995,1243.5,194.0
2018-12-14,1237.0,1241.69995,33.0
2018-12-17,1247.40002,1239.30005,10.0
2018-12-18,1249.19995,1248.19995,31.0
2018-12-19,1252.09998,1255.80005,268.0
2018-12-20,1263.59998,1243.19995,49.0
2018-12-21,1253.80005,1260.30005,96.0
2018-12-24,1267.5,1260.30005,27.0
2018-12-26,1269.19995,1269.30005,63.0
2018-12-27,1277.30005,1276.69995,480.0
2018-12-28,1279.90002,1273.5,805.0
2018-12-31,1278.30005,1278.0,19.0
2019-01-02,1281.0,1286.0,149.0
2019-01-03,1291.80005,1286.80005,10.0
2019-01-04,1282.69995,1294.19995,34.0
2019-01-07,1286.80005,1286.80005,2.0
2019-01-08,1283.19995,1280.5,54.0
2019-01-09,1289.30005,1279.40002,102.0
2019-01-10,1284.69995,1284.69995,0.0
2019-01-11,1287.09998,1291.19995,11.0
2019-01-14,1289.09998,1292.40002,7.0
2019-01-15,1286.19995,1290.09998,3.0
2019-01-16,1291.59998,1291.59998,2.0
2019-01-17,1291.0,1291.59998,10.0
2019-01-18,1281.30005,1281.30005,3.0
2019-01-22,1282.5,1282.5,7.0
2019-01-23,1283.09998,1281.69995,14.0
2019-01-24,1279.09998,1279.09998,1.0
2019-01-25,1297.40002,1297.40002,0.0
2019-01-28,1302.40002,1300.80005,54.0
2019-01-29,1308.19995,1308.19995,213607.0
2019-01-30,1309.90002,1310.40002,54958.0
2019-01-31,1319.69995,1320.0,1970.0
2019-02-01,1316.90002,1320.30005,878.0
2019-02-04,1314.30005,1318.09998,675.0
2019-02-05,1314.19995,1311.09998,362.0
2019-02-06,1309.5,1312.5,358.0
2019-02-07,1309.40002,1302.90002,203.0
2019-02-08,1313.69995,1309.5,122.0
2019-02-11,1307.0,1313.40002,119.0
2019-02-12,1309.19995,1310.0,109.0
2019-02-13,1310.80005,1311.59998,143.0
2019-02-14,1309.80005,1305.0,858.0
2019-02-15,1318.09998,1313.59998,190.0
2019-02-19,1340.09998,1320.90002,390.0
2019-02-20,1343.30005,1342.19995,581.0
2019-02-21,1323.5,1331.30005,414.0
2019-02-22,1329.19995,1324.19995,718.0
2019-02-25,1325.90002,1329.19995,185.0
2019-02-26,1325.09998,1323.30005,939.0
2019-02-27,1317.69995,1327.69995,604.0
2019-02-28,1312.80005,1321.09998,141.0
2019-03-01,1296.40002,1312.19995,110.0
2019-03-04,1284.80005,1285.5,28.0
2019-03-05,1282.0,1287.0,114.0
2019-03-06,1284.90002,1287.09998,14.0
2019-03-07,1283.80005,1281.0,11.0
2019-03-08,1297.0,1292.09998,10.0
2019-03-11,1288.80005,1291.0,9.0
2019-03-12,1296.30005,1294.69995,1.0
2019-03-13,1307.5,1307.5,0.0
2019-03-14,1293.40002,1293.40002,1.0
2019-03-15,1301.80005,1300.90002,26.0
2019-03-18,1300.30005,1297.30005,8.0
2019-03-19,1305.0,1306.90002,20.0
2019-03-20,1300.5,1300.69995,2.0
2019-03-21,1306.09998,1306.09998,0.0
2019-03-22,1311.59998,1311.59998,0.0
2019-03-25,1321.90002,1320.69995,19.0
2019-03-26,1314.30005,1315.59998,1.0
2019-03-27,1309.90002,1309.90002,206263.0
2019-03-28,1289.80005,1308.40002,87798.0
2019-03-29,1293.0,1289.59998,1265.0
2019-04-01,1288.40002,1291.80005,675.0
2019-04-02,1290.0,1286.30005,525.0
2019-04-03,1289.90002,1291.40002,172.0
2019-04-04,1289.0,1290.59998,269.0
2019-04-05,1290.40002,1292.0,181.0
2019-04-08,1297.09998,1292.19995,63.0
2019-04-09,1303.5,1298.5,30.0
2019-04-10,1309.09998,1304.0,66.0
2019-04-11,1288.59998,1307.0,420.0
2019-04-12,1290.59998,1293.40002,607.0
2019-04-15,1286.80005,1284.80005,523.0
2019-04-16,1272.59998,1285.19995,643.0
2019-04-17,1272.19995,1273.5,308.0
2019-04-18,1271.90002,1270.80005,27.0
2019-04-22,1273.5,1273.5,147.0
2019-04-23,1269.30005,1266.40002,206.0
2019-04-24,1275.5,1268.40002,518.0
2019-04-25,1275.80005,1280.59998,95.0
2019-04-26,1284.90002,1284.90002,804.0
2019-04-29,1278.59998,1284.80005,568.0
2019-04-30,1282.80005,1281.69995,114.0
2019-05-01,1281.40002,1278.69995,70.0
2019-05-02,1269.69995,1269.19995,63.0
2019-05-03,1279.19995,1270.09998,15.0
2019-05-06,1281.69995,1282.19995,12.0
2019-05-07,1283.5,1280.5,8.0
2019-05-08,1279.40002,1279.40002,5.0
2019-05-09,1283.5,1278.90002,38.0
2019-05-10,1285.69995,1285.40002,6.0
2019-05-13,1300.09998,1286.69995,56.0
2019-05-14,1294.69995,1297.80005,6.0
2019-05-15,1296.30005,1296.90002,55.0
2019-05-16,1285.0,1285.19995,3.0
2019-05-17,1274.5,1280.0,1.0
2019-05-20,1276.09998,1276.09998,20.0
2019-05-21,1272.0,1272.0,0.0
2019-05-22,1273.59998,1273.59998,0.0
2019-05-23,1284.80005,1284.80005,0.0
2019-05-24,1283.0,1283.0,9.0
2019-05-28,1276.5,1276.5,0.0
2019-05-29,1280.59998,1280.59998,189694.0
2019-05-30,1287.09998,1279.40002,55573.0
2019-05-31,1305.80005,1287.69995,2814.0
2019-06-03,1322.69995,1307.0,812.0
2019-06-04,1323.40002,1324.30005,302.0
2019-06-05,1328.30005,1328.90002,622.0
2019-06-06,1337.59998,1330.80005,161.0
2019-06-07,1341.19995,1333.09998,240.0
2019-06-10,1324.69995,1335.80005,268.0
2019-06-11,1326.40002,1328.40002,201.0
2019-06-12,1331.90002,1326.90002,139.0
2019-06-13,1339.19995,1331.59998,157.0
2019-06-14,1340.09998,1345.40002,914.0
2019-06-17,1338.69995,1339.0,76.0
2019-06-18,1346.59998,1349.30005,29.0
2019-06-19,1344.59998,1344.0,129.0
2019-06-20,1392.90002,1381.5,76.0
2019-06-21,1396.19995,1406.0,35.0
2019-06-24,1414.30005,1406.0,125.0
2019-06-25,1414.90002,1418.09998,105.0
2019-06-26,1411.59998,1407.19995,1333.0
2019-06-27,1408.40002,1407.0,437.0
2019-06-28,1409.69995,1408.30005,356.0
2019-07-01,1385.59998,1386.59998,214.0
2019-07-02,1404.59998,1391.09998,38.0
2019-07-03,1417.69995,1431.0,46.0
2019-07-05,1396.69995,1418.30005,20.0
2019-07-08,1397.0,1395.90002,14.0
2019-07-09,1397.5,1394.5,53.0
2019-07-10,1410.09998,1409.90002,50.0
2019-07-11,1404.30005,1424.0,6.0
2019-07-12,1409.90002,1405.59998,8.0
2019-07-15,1411.40002,1414.40002,25.0
2019-07-16,1409.19995,1413.59998,13.0
2019-07-17,1421.30005,1404.59998,6.0
2019-07-18,1426.09998,1422.30005,66.0
2019-07-19,1425.09998,1440.5,22.0
2019-07-22,1425.30005,1425.30005,1.0
2019-07-23,1420.09998,1418.59998,5.0
2019-07-24,1422.80005,1422.80005,20.0
2019-07-25,1413.90002,1413.90002,4.0
2019-07-26,1418.5,1422.80005,5.0
2019-07-29,1419.59998,1419.59998,224267.0
2019-07-30,1429.69995,1426.30005,73874.0
2019-07-31,1426.09998,1431.30005,3294.0
2019-08-01,1420.90002,1411.30005,2431.0
2019-08-02,1445.59998,1448.0,1873.0
2019-08-05,1464.59998,1440.40002,1008.0
2019-08-06,1472.40002,1469.69995,460.0
2019-08-07,1507.30005,1473.5,824.0
2019-08-08,1497.69995,1498.40002,367.0
2019-08-09,1496.59998,1506.19995,74.0
2019-08-12,1505.30005,1496.0,257.0
2019-08-13,1502.19995,1510.40002,672.0
2019-08-14,1515.90002,1500.0,328.0
2019-08-15,1519.59998,1519.80005,87.0
2019-08-16,1512.5,1524.59998,1815.0
2019-08-19,1500.40002,1507.19995,205.0
2019-08-20,1504.59998,1497.5,486.0
2019-08-21,1504.59998,1504.90002,350.0
2019-08-22,1497.30005,1495.09998,686.0
2019-08-23,1526.59998,1493.5,983.0
2019-08-26,1526.30005,1543.19995,334.0
2019-08-27,1541.0,1530.5,166.0
2019-08-28,1537.80005,1538.09998,2756.0
2019-08-29,1526.5,1537.5,704.0
2019-08-30,1519.09998,1524.59998,276.0
2019-09-03,1545.90002,1522.90002,139.0
2019-09-04,1550.30005,1549.0,46.0
2019-09-05,1515.40002,1551.0,125.0
2019-09-06,1506.19995,1517.30005,54.0
2019-09-09,1502.19995,1509.0,69.0
2019-09-10,1490.30005,1498.5,23.0
2019-09-11,1494.40002,1491.69995,8.0
2019-09-12,1498.69995,1499.5,27.0
2019-09-13,1490.90002,1490.90002,1.0
2019-09-16,1503.09998,1506.59998,21.0
2019-09-17,1505.09998,1497.90002,3.0
2019-09-18,1507.5,1508.90002,8.0
2019-09-19,1498.40002,1496.09998,10.0
2019-09-20,1507.30005,1503.0,2.0
2019-09-23,1523.69995,1515.5,5.0
2019-09-24,1532.09998,1515.09998,25.0
2019-09-25,1504.59998,1527.59998,25.0
2019-09-26,1507.5,1507.5,8178.0
2019-09-27,1499.09998,1504.19995,7827.0
2019-09-30,1465.69995,1495.90002,1078.0
2019-10-01,1482.0,1468.69995,219.0
2019-10-02,1501.0,1476.59998,205.0
2019-10-03,1507.09998,1497.40002,1213.0
2019-10-04,1506.19995,1505.59998,233.0
2019-10-07,1497.69995,1504.80005,121.0
2019-10-08,1497.19995,1489.40002,46.0
2019-10-09,1506.09998,1507.69995,120.0
2019-10-10,1494.80005,1511.19995,78.0
2019-10-11,1482.69995,1491.90002,57.0
2019-10-14,1491.69995,1484.40002,400.0
2019-10-15,1477.59998,1488.90002,367.0
2019-10-16,1488.0,1482.0,383.0
2019-10-17,1492.30005,1486.19995,271.0
2019-10-18,1488.19995,1487.30005,82.0
