Date, EUR_USD_Rate,Open
2019-07-02,1.12874,1.12871
2019-07-03,1.12931,1.12909
2019-07-04,1.1288,1.1288
2019-07-05,1.12858,1.1286
2019-07-08,1.12274,1.12279
2019-07-09,1.1216,1.12148
2019-07-10,1.12082,1.12046
2019-07-11,1.12589,1.12613
2019-07-12,1.12524,1.12502
2019-07-15,1.12721,1.12718
2019-07-16,1.12618,1.12609
2019-07-17,1.12123,1.12133
2019-07-18,1.12296,1.12278
2019-07-19,1.12615,1.12615
2019-07-22,1.12183,1.12181
2019-07-23,1.12061,1.1205
2019-07-24,1.11513,1.1151
2019-07-25,1.11424,1.11423
2019-07-26,1.11462,1.11452
2019-07-29,1.11321,1.11309
2019-07-30,1.11431,1.11422
2019-07-31,1.1158,1.11574
2019-08-01,1.10717,1.10722
2019-08-02,1.10789,1.10818
2019-08-05,1.1108,1.11074
2019-08-06,1.12438,1.12427
2019-08-07,1.1207,1.12059
2019-08-08,1.12044,1.12049
2019-08-09,1.11872,1.11873
2019-08-12,1.12085,1.12069
2019-08-13,1.12183,1.12183
2019-08-14,1.11771,1.11776
2019-08-15,1.11433,1.1145
2019-08-16,1.11136,1.11114
2019-08-19,1.10939,1.10939
2019-08-20,1.10832,1.10825
2019-08-21,1.10978,1.10985
2019-08-22,1.10908,1.10904
2019-08-23,1.1084,1.10833
2019-08-26,1.11431,1.11431
2019-08-27,1.11037,1.11011
2019-08-28,1.109,1.109
2019-08-29,1.10859,1.10854
2019-08-30,1.10619,1.10596
2019-09-02,1.09918,1.09909
2019-09-03,1.09685,1.09673
2019-09-04,1.09745,1.09736
2019-09-05,1.1035,1.10375
2019-09-06,1.10363,1.10363
2019-09-09,1.10206,1.10207
2019-09-10,1.10484,1.10473
2019-09-11,1.10503,1.10497
2019-09-12,1.10135,1.10144
2019-09-13,1.10583,1.10577
2019-09-16,1.10834,1.10841
2019-09-17,1.10059,1.1004
2019-09-18,1.10747,1.10743
2019-09-19,1.10314,1.10314
2019-09-20,1.10485,1.10461
2019-09-23,1.1019,1.10195
2019-09-24,1.09937,1.09937
2019-09-25,1.10169,1.10156
2019-09-26,1.09529,1.09518
2019-09-27,1.09228,1.09231
2019-09-30,1.09427,1.09416
2019-10-01,1.08997,1.08992
2019-10-02,1.09349,1.09354
2019-10-03,1.09637,1.0962
2019-10-04,1.09754,1.09749
2019-10-07,1.09866,1.09866
2019-10-08,1.09721,1.09727
2019-10-09,1.09601,1.09602
2019-10-10,1.09878,1.09859
2019-10-11,1.1011,1.10144
2019-10-14,1.103,1.10282
2019-10-15,1.1029,1.10258
2019-10-16,1.10347,1.1034
2019-10-17,1.10749,1.10743
2019-10-18,1.11272,1.11272
2019-10-21,1.11557,1.11561
2019-10-22,1.11518,1.1152
2019-10-23,1.11293,1.11297
2019-10-24,1.11324,1.11326
2019-10-25,1.1104,1.11044
2019-10-28,1.10843,1.10848
2019-10-29,1.10991,1.11025
2019-10-30,1.11148,1.11122
2019-10-31,1.11545,1.11542
2019-11-01,1.11571,1.11561
2019-11-04,1.11666,1.11694
2019-11-05,1.11285,1.11283
2019-11-06,1.10742,1.10744
2019-11-07,1.10704,1.10706
2019-11-08,1.10197,1.10346
2019-11-11,1.10224,1.10228
2019-11-12,1.10355,1.10348
2019-11-13,1.10124,1.10121
2019-11-14,1.10132,1.10087
2019-11-15,1.10205,1.10229
2019-11-18,1.10551,1.1054
2019-11-19,1.10724,1.10722
2019-11-20,1.108,1.10803
2019-11-21,1.10789,1.1079
2019-11-22,1.10659,1.10656
2019-11-25,1.10226,1.10241
2019-11-26,1.10144,1.1012
2019-11-27,1.10226,1.10221
2019-11-28,1.10049,1.10061
2019-11-29,1.10118,1.10113
2019-12-02,1.1019,1.10177
2019-12-03,1.10791,1.1076
2019-12-04,1.10852,1.10818
2019-12-05,1.1083,1.10827
2019-12-06,1.11054,1.11042
2019-12-09,1.10589,1.10578
2019-12-10,1.1065,1.10645
2019-12-11,1.10927,1.10939
2019-12-12,1.11359,1.11333
2019-12-13,1.11861,1.11834
2019-12-16,1.11245,1.11252
2019-12-17,1.1137,1.11371
2019-12-18,1.11514,1.11515
2019-12-19,1.11159,1.11159
2019-12-20,1.11259,1.11237
2019-12-23,1.10798,1.10798
2019-12-24,1.10939,1.1093
2019-12-25,1.10902,1.10914
2019-12-26,1.10955,1.10951
2019-12-27,1.11011,1.11012
2019-12-30,1.11823,1.11816
2019-12-31,1.12023,1.12045
2020-01-01,1.12208,1.12208
2020-01-02,1.12208,1.12189
2020-01-03,1.11714,1.11708
2020-01-06,1.1162,1.11625
2020-01-07,1.1198,1.11958
2020-01-08,1.11547,1.11557
2020-01-09,1.11132,1.11144
2020-01-10,1.11111,1.11093
2020-01-13,1.11167,1.11165
2020-01-14,1.11357,1.11345
2020-01-15,1.11309,1.11297
2020-01-16,1.1154,1.11527
2020-01-17,1.11396,1.1138
2020-01-20,1.10946,1.10952
2020-01-21,1.10969,1.10964
2020-01-22,1.10856,1.10859
2020-01-23,1.10964,1.10975
2020-01-24,1.10552,1.10553
2020-01-27,1.10254,1.10263
2020-01-28,1.10198,1.10196
2020-01-29,1.10226,1.10229
2020-01-30,1.10169,1.10141
2020-01-31,1.10291,1.10288
2020-02-03,1.10898,1.10891
2020-02-04,1.10629,1.10629
2020-02-05,1.10473,1.10447
2020-02-06,1.10023,1.10005
2020-02-07,1.0983,1.0981
2020-02-10,1.09493,1.09487
2020-02-11,1.09135,1.09123
2020-02-12,1.09194,1.09218
2020-02-13,1.08759,1.08764
2020-02-14,1.0846,1.0846
2020-02-17,1.08418,1.08406
2020-02-18,1.08401,1.08371
2020-02-19,1.07954,1.07947
2020-02-20,1.08101,1.08096
2020-02-21,1.0788,1.07877
2020-02-24,1.08391,1.08386
2020-02-25,1.08492,1.0849
2020-02-26,1.0882,1.0881
2020-02-27,1.08859,1.08857
2020-02-28,1.09972,1.09955
2020-03-02,1.10513,1.10525
2020-03-03,1.1144,1.11443
2020-03-04,1.11807,1.11773
2020-03-05,1.11391,1.11391
2020-03-06,1.12238,1.12238
2020-03-09,1.1386,1.13862
2020-03-10,1.1398,1.13974
2020-03-11,1.13165,1.13162
2020-03-12,1.12615,1.12608
2020-03-13,1.11849,1.11836
2020-03-16,1.11554,1.11596
2020-03-17,1.11632,1.11633
2020-03-18,1.10155,1.10169
2020-03-19,1.09615,1.09434
2020-03-20,1.06573,1.06585
2020-03-23,1.06944,1.06875
2020-03-24,1.07646,1.07647
2020-03-25,1.08026,1.08012
2020-03-26,1.08896,1.08876
2020-03-27,1.10483,1.10462
2020-03-30,1.11391,1.11354
2020-03-31,1.10305,1.10284
2020-04-01,1.10266,1.10282
2020-04-02,1.09536,1.0951
2020-04-03,1.08474,1.08439
2020-04-06,1.0807,1.08082
2020-04-07,1.08038,1.08019
2020-04-08,1.08951,1.08943
2020-04-09,1.08637,1.08612
2020-04-10,1.09274,1.0926
2020-04-13,1.09327,1.09314
2020-04-14,1.0923,1.09195
2020-04-15,1.09854,1.09824
2020-04-16,1.09051,1.09038
2020-04-17,1.08585,1.08601
2020-04-20,1.0867,1.08663
2020-04-21,1.08648,1.08635
2020-04-22,1.08565,1.08574
2020-04-23,1.08096,1.08068
2020-04-24,1.0777,1.07763
2020-04-27,1.08237,1.08237
2020-04-28,1.08249,1.08272
2020-04-29,1.08366,1.08324
2020-04-30,1.08773,1.08767
2020-05-01,1.09455,1.09448
2020-05-04,1.09596,1.09575
2020-05-05,1.09043,1.09045
2020-05-06,1.08386,1.08401
2020-05-07,1.07986,1.08005
2020-05-08,1.08372,1.08369
2020-05-11,1.08395,1.08401
2020-05-12,1.08094,1.08092
2020-05-13,1.08468,1.08463
2020-05-14,1.08237,1.08219
2020-05-15,1.0807,1.08063
2020-05-18,1.08213,1.08195
2020-05-19,1.09151,1.09158
2020-05-20,1.09278,1.09302
2020-05-21,1.0983,1.09794
2020-05-22,1.09529,1.09524
2020-05-25,1.09078,1.09091
2020-05-26,1.0903,1.09011
2020-05-27,1.09818,1.09806
2020-05-28,1.10169,1.10153
2020-05-29,1.10791,1.10781
2020-06-01,1.11185,1.11146
2020-06-02,1.11259,1.11256
2020-06-03,1.11894,1.11857
2020-06-04,1.1236,1.12372
2020-06-05,1.13379,1.13372
2020-06-08,1.13195,1.13161
2020-06-09,1.13056,1.13029
2020-06-10,1.13322,1.13341
2020-06-11,1.13654,1.13687
2020-06-12,1.12881,1.12894
2020-06-15,1.1252,1.12542
2020-06-16,1.13377,1.1338
2020-06-17,1.12657,1.12649
2020-06-18,1.12429,1.12413
2020-06-19,1.1211,1.12072
2020-06-22,1.11776,1.11794
2020-06-23,1.12797,1.12771
2020-06-24,1.13123,1.13136
2020-06-25,1.12509,1.12514
2020-06-26,1.12221,1.12208
2020-06-29,1.12259,1.12241
2020-06-30,1.12472,1.12471
2020-07-01,1.1236,1.12337
2020-07-02,1.12514,1.12534
2020-07-03,1.12378,1.12397
2020-07-06,1.12472,1.12488
2020-07-07,1.13129,1.13103
2020-07-08,1.12752,1.12728
2020-07-09,1.13392,1.13379
2020-07-10,1.1288,1.12892
2020-07-13,1.131,1.13088
2020-07-14,1.13455,1.13458
2020-07-15,1.14107,1.14108
2020-07-16,1.14172,1.14173
2020-07-17,1.13921,1.13865
2020-07-20,1.1443,1.14396
2020-07-21,1.14587,1.14576
2020-07-22,1.1534,1.15351
2020-07-23,1.15687,1.15667
2020-07-24,1.15961,1.1595
2020-07-27,1.16526,1.16526
2020-07-28,1.17693,1.17665
2020-07-29,1.17188,1.17206
2020-07-30,1.17829,1.17869
2020-07-31,1.18723,1.18737
2020-08-03,1.17823,1.17841
2020-08-04,1.17633,1.17606
2020-08-05,1.18154,1.18149
2020-08-06,1.18728,1.18737
2020-08-07,1.18765,1.18751
2020-08-10,1.17827,1.17824
2020-08-11,1.17378,1.17376
2020-08-12,1.17365,1.17398
2020-08-13,1.17938,1.17965
2020-08-14,1.18166,1.18189
2020-08-17,1.18526,1.18504
2020-08-18,1.18765,1.18793
2020-08-19,1.19479,1.19473
2020-08-20,1.18435,1.18417
2020-08-21,1.18737,1.18708
2020-08-24,1.1798,1.17991
2020-08-25,1.17945,1.17952
2020-08-26,1.1835,1.18333
2020-08-27,1.18427,1.18402
2020-08-28,1.18196,1.18205
2020-08-31,1.19182,1.19165
2020-09-01,1.1939,1.19392
2020-09-02,1.19232,1.19231
2020-09-03,1.18474,1.1846
2020-09-04,1.18398,1.18437
2020-09-07,1.18345,1.18366
2020-09-08,1.18217,1.18192
2020-09-09,1.17702,1.17691
2020-09-10,1.18064,1.18064
2020-09-11,1.18244,1.18262
2020-09-14,1.18427,1.18436
2020-09-15,1.187,1.18669
2020-09-16,1.18444,1.18427
2020-09-17,1.18034,1.18043
2020-09-18,1.18482,1.18526
2020-09-21,1.18455,1.18455
2020-09-22,1.1768,1.17618
2020-09-23,1.17084,1.17075
2020-09-24,1.16585,1.16619
2020-09-25,1.16732,1.16737
2020-09-28,1.16353,1.16351
2020-09-29,1.16788,1.16777
2020-09-30,1.17421,1.17427
2020-10-01,1.17261,1.17237
2020-10-02,1.17449,1.17441
2020-10-05,1.17204,1.1722
2020-10-06,1.17925,1.17883
2020-10-07,1.17376,1.17374
2020-10-08,1.17675,1.17655
2020-10-09,1.1767,1.17671
2020-10-12,1.18168,1.18133
2020-10-13,1.18161,1.18142
2020-10-14,1.17422,1.1744
2020-10-15,1.1744,1.17476
2020-10-16,1.17071,1.17058
2020-10-19,1.17155,1.17156
2020-10-20,1.17689,1.1768
2020-10-21,1.18298,1.18293
2020-10-22,1.1854,1.18513
2020-10-23,1.1815,1.1814
2020-10-26,1.18485,1.18483
2020-10-27,1.18094,1.18094
2020-10-28,1.17841,1.17816
2020-10-29,1.17487,1.17474
2020-10-30,1.16787,1.16768
2020-11-02,1.16421,1.16425
2020-11-03,1.16428,1.16428
2020-11-04,1.17622,1.17646
2020-11-05,1.17327,1.17299
2020-11-06,1.18175,1.18142
2020-11-09,1.1893,1.18932
2020-11-10,1.18273,1.18233
2020-11-11,1.18188,1.18196
2020-11-12,1.17803,1.17787
2020-11-13,1.18034,1.18053
2020-11-16,1.18453,1.18443
2020-11-17,1.18594,1.18597
2020-11-18,1.18637,1.18644
2020-11-19,1.18476,1.18429
2020-11-20,1.18665,1.18675
2020-11-23,1.18665,1.18654
2020-11-24,1.18427,1.18418
2020-11-25,1.19005,1.19005
2020-11-26,1.192,1.19175
2020-11-27,1.1916,1.19119
2020-11-30,1.19715,1.19707
2020-12-01,1.19382,1.19377
2020-12-02,1.20744,1.20699
2020-12-03,1.21146,1.21134
2020-12-04,1.21457,1.21454
2020-12-07,1.21214,1.21206
2020-12-08,1.21131,1.21095
2020-12-09,1.21109,1.21099
2020-12-10,1.20788,1.20817
2020-12-11,1.21443,1.21434
2020-12-14,1.21334,1.21336
2020-12-15,1.21489,1.21487
2020-12-16,1.21543,1.21538
2020-12-17,1.21996,1.21971
2020-12-18,1.22627,1.2262
2020-12-21,1.22161,1.22106
2020-12-22,1.22369,1.22384
2020-12-23,1.21867,1.21859
2020-12-24,1.21914,1.21939
2020-12-25,1.21847,1.21847
2020-12-28,1.22051,1.2207
2020-12-29,1.22234,1.222
2020-12-30,1.2253,1.22532
2020-12-31,1.22999,1.22991
2021-01-01,1.21803,1.21729
2021-01-04,1.22507,1.2249
2021-01-05,1.22516,1.2253
2021-01-06,1.23003,1.22986
2021-01-07,1.23411,1.23378
2021-01-08,1.22714,1.22687
2021-01-11,1.21862,1.21878
2021-01-12,1.21607,1.21616
2021-01-13,1.22089,1.22093
2021-01-14,1.21625,1.21618
2021-01-15,1.21513,1.2153
2021-01-18,1.20681,1.20672
2021-01-19,1.20773,1.20785
2021-01-20,1.21389,1.21395
2021-01-21,1.21156,1.21153
2021-01-22,1.21663,1.21662
2021-01-25,1.21694,1.21686
2021-01-26,1.21462,1.21433
2021-01-27,1.2163,1.21632
2021-01-28,1.21051,1.21048
2021-01-29,1.212,1.21214
2021-02-01,1.21239,1.21228
2021-02-02,1.20687,1.20677
2021-02-03,1.20391,1.20391
2021-02-04,1.20424,1.20418
2021-02-05,1.19667,1.19674
2021-02-08,1.20488,1.20494
2021-02-09,1.20536,1.20525
2021-02-10,1.212,1.2117
2021-02-11,1.21212,1.21194
2021-02-12,1.21315,1.213
2021-02-15,1.21221,1.21211
2021-02-16,1.21322,1.21324
2021-02-17,1.20925,1.20885
2021-02-18,1.2048,1.20459
2021-02-19,1.20919,1.20918
2021-02-22,1.21264,1.21244
2021-02-23,1.21668,1.21669
2021-02-24,1.21521,1.2152
2021-02-25,1.21714,1.21695
2021-02-26,1.21604,1.21601
2021-03-01,1.20896,1.20909
2021-03-02,1.20511,1.20491
2021-03-03,1.20855,1.2085
2021-03-04,1.20507,1.20483
2021-03-05,1.19677,1.19686
2021-03-08,1.19256,1.19246
2021-03-09,1.18517,1.1852
2021-03-10,1.18979,1.18967
2021-03-11,1.19261,1.19275
2021-03-12,1.19861,1.19816
2021-03-15,1.195,1.19511
2021-03-16,1.19258,1.19273
2021-03-17,1.19016,1.19021
2021-03-18,1.19828,1.19806
2021-03-19,1.19182,1.19177
2021-03-22,1.18831,1.18845
2021-03-23,1.1933,1.19333
2021-03-24,1.18402,1.18412
2021-03-25,1.18131,1.18138
2021-03-26,1.17766,1.17761
2021-03-29,1.1788,1.17876
2021-03-30,1.1771,1.17691
2021-03-31,1.17236,1.17233
2021-04-01,1.17288,1.1729
2021-04-02,1.17799,1.17777
2021-04-05,1.17682,1.17664
2021-04-06,1.18189,1.18191
2021-04-07,1.18742,1.18755
2021-04-08,1.18737,1.1872
2021-04-09,1.19157,1.19157
2021-04-12,1.19005,1.18964
2021-04-13,1.19147,1.19121
2021-04-14,1.19541,1.19574
2021-04-15,1.19861,1.19824
2021-04-16,1.19717,1.19707
2021-04-19,1.19695,1.19683
2021-04-20,1.20453,1.20438
2021-04-21,1.20324,1.20325
2021-04-22,1.20378,1.20382
2021-04-23,1.20148,1.20179
2021-04-26,1.20899,1.20896
2021-04-27,1.20817,1.20792
2021-04-28,1.20903,1.20885
2021-04-29,1.21359,1.21358
2021-04-30,1.21271,1.21249
2021-05-03,1.20278,1.20265
2021-05-04,1.20613,1.20598
2021-05-05,1.2015,1.20163
2021-05-06,1.2008,1.20091
2021-05-07,1.20685,1.20659
2021-05-10,1.21711,1.21675
2021-05-11,1.21409,1.21421
2021-05-12,1.21445,1.21455
2021-05-13,1.20785,1.20769
2021-05-14,1.20773,1.20802
2021-05-17,1.21504,1.21476
2021-05-18,1.21569,1.21552
2021-05-19,1.2224,1.22264
2021-05-20,1.21729,1.21729
2021-05-21,1.22254,1.22279
2021-05-24,1.21832,1.21812
2021-05-25,1.22146,1.22145
2021-05-26,1.22491,1.22489
2021-05-27,1.21926,1.21904
2021-05-28,1.21932,1.21927
2021-05-31,1.21901,1.21901
2021-06-01,1.22329,1.22341
2021-06-02,1.22178,1.22181
2021-06-03,1.22099,1.22115
2021-06-04,1.2133,1.21303
2021-06-07,1.21684,1.21657
2021-06-08,1.21936,1.21896
2021-06-09,1.21729,1.21718
2021-06-10,1.2182,1.21773
2021-06-11,1.21726,1.21732
2021-06-14,1.21102,1.21108
2021-06-15,1.21222,1.21242
2021-06-16,1.21271,1.21255
2021-06-17,1.19956,1.19918
2021-06-18,1.19134,1.19133
2021-06-21,1.18737,1.1869
2021-06-22,1.19126,1.19116
2021-06-23,1.19367,1.19374
2021-06-24,1.19332,1.19316
2021-06-25,1.19303,1.19279
2021-06-28,1.19422,1.19422
2021-06-29,1.19289,1.19303
2021-06-30,1.19019,1.18999
2021-07-01,1.18568,1.18554
2021-07-02,1.18462,1.18471
2021-07-05,1.18562,1.18559
2021-07-06,1.18638,1.18615
2021-07-07,1.18245,1.18203
2021-07-08,1.17934,1.17936
2021-07-09,1.1848,1.18469
2021-07-12,1.1873,1.18737
2021-07-13,1.18652,1.18649
2021-07-14,1.17754,1.17744
2021-07-15,1.18333,1.18333
2021-07-16,1.18118,1.18131
2021-07-19,1.1814,1.18115
2021-07-20,1.17938,1.17925
2021-07-21,1.17841,1.17855
2021-07-22,1.17927,1.17952
2021-07-23,1.17727,1.17736
2021-07-26,1.17734,1.1773
2021-07-27,1.18078,1.18064
2021-07-28,1.18231,1.18224
2021-07-29,1.1846,1.18468
2021-07-30,1.1893,1.1892
2021-08-02,1.1867,1.18654
2021-08-03,1.18747,1.18749
2021-08-04,1.18694,1.18692
2021-08-05,1.18374,1.18399
2021-08-06,1.18357,1.18332
2021-08-09,1.17495,1.17509
2021-08-10,1.17385,1.1739
2021-08-11,1.17233,1.17198
2021-08-12,1.17419,1.17421
2021-08-13,1.17363,1.17361
2021-08-16,1.17947,1.17963
2021-08-17,1.17799,1.17799
2021-08-18,1.17097,1.17096
2021-08-19,1.17033,1.17038
2021-08-20,1.16766,1.16768
2021-08-23,1.16975,1.16997
2021-08-24,1.17445,1.17467
2021-08-25,1.17531,1.1755
2021-08-26,1.17744,1.1773
2021-08-27,1.17564,1.1753
2021-08-30,1.1799,1.18
2021-08-31,1.17969,1.17994
2021-09-01,1.18103,1.1812
2021-09-02,1.18409,1.18423
2021-09-03,1.18765,1.18742
2021-09-06,1.18859,1.18859
2021-09-07,1.18751,1.18739
2021-09-08,1.18436,1.18455
2021-09-09,1.18191,1.18203
2021-09-10,1.18259,1.18235
2021-09-13,1.1812,1.18125
2021-09-14,1.1812,1.18107
2021-09-15,1.1805,1.18036
2021-09-16,1.182,1.18194
2021-09-17,1.17675,1.17648
2021-09-20,1.17299,1.17288
2021-09-21,1.17302,1.17257
2021-09-22,1.17229,1.17261
2021-09-23,1.16877,1.16889
2021-09-24,1.17403,1.17418
2021-09-27,1.17231,1.17221
2021-09-28,1.16968,1.1696
2021-09-29,1.16863,1.16869
2021-09-30,1.16016,1.16023
2021-10-01,1.15745,1.15742
2021-10-04,1.16073,1.16073
2021-10-05,1.16184,1.16166
2021-10-06,1.15961,1.15951
2021-10-07,1.15553,1.15553
2021-10-08,1.15598,1.15592
2021-10-11,1.1566,1.15659
2021-10-12,1.15537,1.15529
2021-10-13,1.1534,1.1531
2021-10-14,1.15996,1.15996
2021-10-15,1.15915,1.15907
2021-10-18,1.1597,1.1596
2021-10-19,1.16139,1.16145
2021-10-20,1.1632,1.16339
2021-10-21,1.1655,1.16524
2021-10-22,1.16253,1.16259
2021-10-25,1.16401,1.16413
2021-10-26,1.16117,1.16117
2021-10-27,1.15982,1.15982
2021-10-28,1.16001,1.15989
2021-10-29,1.16836,1.16837
2021-11-01,1.15567,1.15594
2021-11-02,1.15996,1.16017
2021-11-03,1.15794,1.15808
2021-11-04,1.16158,1.16158
2021-11-05,1.15553,1.15567
2021-11-08,1.15689,1.15685
2021-11-09,1.15915,1.15887
2021-11-10,1.15955,1.15937
2021-11-11,1.14859,1.14857
2021-11-12,1.14508,1.14478
2021-11-15,1.14416,1.14423
2021-11-16,1.13665,1.13674
2021-11-17,1.13212,1.13162
2021-11-18,1.13212,1.13181
2021-11-19,1.13684,1.13701
2021-11-22,1.12757,1.12757
2021-11-23,1.12421,1.12435
2021-11-24,1.12449,1.12439
2021-11-25,1.1203,1.1207
2021-11-26,1.12096,1.1209
2021-11-29,1.12932,1.12911
2021-11-30,1.12934,1.12936
2021-12-01,1.13303,1.133
2021-12-02,1.13195,1.13196
2021-12-03,1.13062,1.13068
2021-12-06,1.13048,1.13026
2021-12-07,1.12867,1.12845
2021-12-08,1.12765,1.12731
2021-12-09,1.13456,1.1344
2021-12-10,1.12933,1.12941
2021-12-13,1.13118,1.13112
2021-12-14,1.12854,1.12834
2021-12-15,1.12613,1.12587
2021-12-16,1.12908,1.12931
2021-12-17,1.13341,1.13354
2021-12-20,1.12435,1.12425
2021-12-21,1.12775,1.12768
2021-12-22,1.12876,1.12905
2021-12-23,1.13289,1.13302
2021-12-24,1.13273,1.13246
2021-12-27,1.13243,1.13239
2021-12-28,1.133,1.13298
2021-12-29,1.13148,1.13134
2021-12-30,1.13602,1.13598
2021-12-31,1.1325,1.13232
2022-01-03,1.13735,1.13738
2022-01-04,1.13022,1.1302
2022-01-05,1.12836,1.12854
2022-01-06,1.13135,1.13122
2022-01-07,1.12969,1.12959
2022-01-10,1.1354,1.13534
2022-01-11,1.13304,1.13327
2022-01-12,1.13665,1.13701
2022-01-13,1.14416,1.14398
2022-01-14,1.14571,1.14566
2022-01-17,1.14107,1.14121
2022-01-18,1.14106,1.14129
2022-01-19,1.13296,1.133
2022-01-20,1.13434,1.13435
2022-01-21,1.13138,1.13154
2022-01-24,1.13415,1.1341
2022-01-25,1.13241,1.13239
2022-01-26,1.13045,1.13035
2022-01-27,1.12435,1.12423
2022-01-28,1.1147,1.11462
2022-01-31,1.11524,1.11514
2022-02-01,1.12296,1.12291
2022-02-02,1.1274,1.12731
2022-02-03,1.12999,1.12999
2022-02-04,1.14358,1.14351
2022-02-07,1.14551,1.14546
2022-02-08,1.1443,1.14409
2022-02-09,1.14213,1.14211
2022-02-10,1.14215,1.14213
2022-02-11,1.14155,1.14117
2022-02-14,1.13651,1.13658
2022-02-15,1.13063,1.13061
2022-02-16,1.13568,1.13556
2022-02-17,1.13753,1.13733
2022-02-18,1.13665,1.13639
2022-02-21,1.13172,1.13173
2022-02-22,1.13097,1.13097
2022-02-23,1.13291,1.13305
2022-02-24,1.13057,1.13059
2022-02-25,1.11907,1.11908
2022-02-28,1.11811,1.11811
2022-03-01,1.12159,1.12147
2022-03-02,1.11328,1.1131
2022-03-03,1.11123,1.11136
2022-03-04,1.10668,1.10693
2022-03-07,1.08745,1.08739
2022-03-08,1.08653,1.08696
2022-03-09,1.08982,1.09008
2022-03-10,1.10738,1.10733
2022-03-11,1.10139,1.10121
2022-03-14,1.09321,1.09325
2022-03-15,1.09432,1.09453
2022-03-16,1.09694,1.09673
2022-03-17,1.1022,1.10224
2022-03-18,1.10995,1.10989
2022-03-21,1.10431,1.10422
2022-03-22,1.10172,1.10164
2022-03-23,1.10297,1.10301
2022-03-24,1.10063,1.10063
2022-03-25,1.10096,1.1009
2022-03-28,1.09819,1.09819
2022-03-29,1.09938,1.09938
2022-03-30,1.10915,1.10915
2022-03-31,1.11618,1.11618
2022-04-01,1.10724,1.10724
2022-04-04,1.10473,1.10473
2022-04-05,1.09759,1.09759
2022-04-06,1.09064,1.09064
2022-04-07,1.08982,1.08982
2022-04-08,1.08648,1.08648
2022-04-11,1.08849,1.08849
2022-04-12,1.0878,1.0878
2022-04-13,1.08261,1.08261
2022-04-14,1.08966,1.08966
2022-04-15,1.0821,1.0821
2022-04-18,1.08153,1.08153
2022-04-19,1.07818,1.07818
2022-04-20,1.07945,1.07945
2022-04-21,1.08499,1.08499
2022-04-22,1.08352,1.08352
2022-04-25,1.0811,1.0811
2022-04-26,1.07142,1.07142
2022-04-27,1.06436,1.06436
2022-04-28,1.05551,1.05551
2022-04-29,1.05042,1.05042
2022-05-02,1.0536,1.0536
2022-05-03,1.05091,1.05091
2022-05-04,1.05285,1.05285
2022-05-05,1.06225,1.06225
2022-05-06,1.05397,1.05397
2022-05-09,1.05322,1.05322
2022-05-10,1.05658,1.05658
2022-05-11,1.0533,1.0533
2022-05-12,1.05125,1.05125
2022-05-13,1.03796,1.03796
2022-05-16,1.04006,1.04006
2022-05-17,1.0439,1.0439
2022-05-18,1.05479,1.05479
2022-05-19,1.04727,1.04727
2022-05-20,1.0579,1.0579
2022-05-23,1.05698,1.05698
2022-05-24,1.0682,1.0682
2022-05-25,1.07365,1.07365
2022-05-26,1.06866,1.06866
2022-05-27,1.0733,1.0733
2022-05-30,1.07315,1.07315
2022-05-31,1.07735,1.07735
2022-06-01,1.07341,1.07341
2022-06-02,1.06542,1.06542
2022-06-03,1.07511,1.07511
2022-06-06,1.0726,1.0726
2022-06-07,1.06914,1.06914
2022-06-08,1.06986,1.06986
2022-06-09,1.07177,1.07177
2022-06-10,1.06192,1.06192
2022-06-13,1.049,1.049
2022-06-14,1.04151,1.04151
2022-06-15,1.04406,1.04406
2022-06-16,1.04562,1.04562
2022-06-17,1.05469,1.05469
2022-06-20,1.04914,1.04914
2022-06-21,1.05208,1.05208
2022-06-22,1.05326,1.05326
2022-06-23,1.05641,1.05641
2022-06-24,1.05201,1.05201
2022-06-27,1.05661,1.05661
2022-06-28,1.05809,1.05809
2022-06-29,1.05235,1.05235
2022-06-30,1.04466,1.04466
2022-07-01,1.04777,1.04777
2022-07-04,1.04339,1.04339
2022-07-05,1.04332,1.04332
2022-07-06,1.02577,1.02577
2022-07-07,1.01864,1.01864
2022-07-08,1.01698,1.01698
2022-07-11,1.01661,1.01661
2022-07-12,1.00475,1.00475
2022-07-13,1.00331,1.00331
2022-07-14,1.00327,1.00327
2022-07-15,1.00257,1.00257
2022-07-18,1.00963,1.00963
2022-07-19,1.01452,1.01452
2022-07-20,1.02313,1.02313
2022-07-21,1.01828,1.01828
2022-07-22,1.02211,1.02211
2022-07-25,1.02002,1.02002
2022-07-26,1.02249,1.02249
2022-07-27,1.01296,1.01296
2022-07-28,1.02093,1.02093
2022-07-29,1.01923,1.01923
2022-08-01,1.02082,1.02082
2022-08-02,1.02614,1.02614
2022-08-03,1.01557,1.01557
2022-08-04,1.01576,1.01576
2022-08-05,1.02478,1.02478
2022-08-08,1.01709,1.01709
2022-08-09,1.01976,1.01976
2022-08-10,1.02081,1.02081
2022-08-11,1.03008,1.03008
2022-08-12,1.03167,1.03167
2022-08-15,1.02564,1.02564
2022-08-16,1.0162,1.0162
2022-08-17,1.01707,1.01707
2022-08-18,1.01802,1.01802
2022-08-19,1.00899,1.00899
2022-08-22,1.00352,1.00352
2022-08-23,0.99395,0.99395
2022-08-24,0.99669,0.99669
2022-08-25,0.99691,0.99691
